Address,Alias (Businesses),Alias (Businesses.Categories),Calculation1,Calculation2,Risk Category Improved,address_health_lower,yelp_address,City,Country,Display Address,Display Phone,Distance,Id,Image Url,Is Closed,Latitude,Latitude (Region.Center),Longitude,Longitude (Region.Center),Name,Phone,Price1,Rating,Review Count,Violation Description Improved,State,Table Names,Title,Total,Transactions,Url,Zip Code,Business Name Lower,Business Address,Business City,Business Id,Business Name,Business Phone Number,Business Postal Code,Business State,businesses Index (generated),categories Index (generated),Display Name Lower,Inspection Date,Inspection Id,Inspection Score,Inspection Type,Risk Category,transactions Index (generated),Violation Description,Violation Id
2889 Mission St,la-taqueria-san-francisco-2,mexican,,,High Risk,2889 mission st,2889 mission st,San Francisco,US,2889 Mission St,(415) 285-7117,1958.23739,JARsJVKLPgs_yC3cwDnp7g,https://s3-media2.fl.yelpcdn.com/bphoto/quJVkgOw_pf70_enWelldw/o.jpg,FALSE,37.75088,37.76089939,-122.41805,-122.4364471,La Taqueria,14152857117,$,4,4045,Improper cooling methods,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Mexican,90,delivery,https://www.yelp.com/biz/la-taqueria-san-francisco-2?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,la taqueria,2889 MISSION St,San Francisco,2360,LA TAQUERIA,14155287117,94110,CA,1,1,la taqueria,6/7/18,2360_20180607,87,Routine - Unscheduled,High Risk,1,Improper cooling methods,2360_20180607_103105
401 Haight St,two-jacks-seafood-san-francisco-3,seafood,,,Low Risk,401 haight st,401 haight st,San Francisco,US,401 Haight St,(415) 431-6290,1412.153522,jnwvfL75CfMAENBAOlXUJQ,https://s3-media1.fl.yelpcdn.com/bphoto/_KV6TZKIsHbQAt4wLwhscg/o.jpg,FALSE,37.77212143,37.76089939,-122.428978,-122.4364471,Two Jacks Seafood,14154316290,$,3.5,83,Unclean or degraded floors walls or ceilings,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Seafood,297,pickup,https://www.yelp.com/biz/two-jacks-seafood-san-francisco-3?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94117,two jacks seafood,401 HAIGHT St,San Francisco,2384,TWO JACKS SEAFOOD,14155436290,94117,CA,1,1,two jacks seafood,5/7/19,2384_20190507,91,Routine - Unscheduled,Low Risk,1,Unclean or degraded floors walls or ceilings,2384_20190507_103154
508 Haight St,cafe-international-san-francisco,coffee,,,No Risk,508 haight st,508 haight st,San Francisco,US,508 Haight St,(415) 552-7390,1354.860886,6iR0zBfiup79DErYKAXY0Q,https://s3-media1.fl.yelpcdn.com/bphoto/Wv0ZeSOW4K2QJ5FEK0UaNw/o.jpg,FALSE,37.77227,37.76089939,-122.43084,-122.4364471,Cafe International,14155527390,$,4,412,No violation found,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Coffee & Tea,545,delivery,https://www.yelp.com/biz/cafe-international-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94117,cafe international,508 HAIGHT St,San Francisco,2385,CAFE INTERNATIONAL,14155557390,94117,CA,1,1,cafe international,4/25/19,2385_20190425,100,Routine - Unscheduled,,1,,
354 11th St,butter-san-francisco-4,divebars,,,Low Risk,354 11th st,354 11th st,San Francisco,US,354 11th St,(415) 863-5964,2321.788703,SEZpdigGSqVNWnyANNIMeA,https://s3-media2.fl.yelpcdn.com/bphoto/Nj20MiNRZ27SaKFop2FnxQ/o.jpg,FALSE,37.771019,37.76089939,-122.413343,-122.4364471,Butter,14158635964,$,4,1126,Unclean or degraded floors walls or ceilings,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Dive Bars,2200,,https://www.yelp.com/biz/butter-san-francisco-4?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94103,butter,354 11th St,San Francisco,2407,BUTTER,14150389311,94103,CA,1,1,butter,7/24/19,2407_20190724,90,Routine - Unscheduled,Low Risk,,Unclean or degraded floors walls or ceilings,2407_20190724_103154
2960 16th St,mission-hunan-restaurant-san-francisco,chinese,,,High Risk,2960 16th st,2960 16th st,San Francisco,US,2960 16th St,(415) 621-8288,1623.53055,NmyTdXzHTSMXX3VKRrERIQ,https://s3-media3.fl.yelpcdn.com/bphoto/4JZBdJAyg1heS9ildrCFhA/o.jpg,FALSE,37.7652076,37.76089939,-122.4190561,-122.4364471,Mission Hunan Restaurant,14156218288,$,3.5,119,High risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Chinese,116,delivery,https://www.yelp.com/biz/mission-hunan-restaurant-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94103,mission hunan restaurant,2960 16th St,San Francisco,2409,Mission Hunan Restaurant,14155628288,94103,CA,1,1,mission hunan restaurant,7/24/19,2409_20190724,87,Routine - Unscheduled,High Risk,1,High risk food holding temperature,2409_20190724_103103
2732 24th St,manivanh-thai-restaurant-san-francisco,thai,,,High Risk,2732 24th st,2732 24th st,San Francisco,US,2732 24th St,(415) 824-6059,2727.504623,_fskSC0Z0k27FrLj2OGI9Q,https://s3-media1.fl.yelpcdn.com/bphoto/PO_PQddMrI2phy-I7ivzqA/o.jpg,FALSE,37.75307,37.76089939,-122.40707,-122.4364471,Manivanh Thai Restaurant,14158246059,$$,4,244,Unclean hands or improper use of gloves,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Thai,4,delivery,https://www.yelp.com/biz/manivanh-thai-restaurant-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,manivanh thai restaurant,2732 24th St,San Francisco,2418,MANIVANH THAI RESTAURANT,,94110,CA,1,1,manivanh thai restaurant,3/21/19,2418_20190321,75,Routine - Unscheduled,High Risk,1,Unclean hands or improper use of gloves,2418_20190321_103102
2794 24th St,taqueria-san-francisco-san-francisco,mexican,,,Low Risk,3230 24th st,2794 24th st,San Francisco,US,2794 24th St,(415) 641-1770,2640.612641,M10HydVTu_qLEfAXZASvCw,https://s3-media1.fl.yelpcdn.com/bphoto/6UsCbpf8RilS1Ou-6VFEdg/o.jpg,FALSE,37.75309,37.76089939,-122.40802,-122.4364471,Taqueria San Francisco,14156411770,$,4,243,Unapproved or unmaintained equipment or utensils,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Mexican,364,delivery,https://www.yelp.com/biz/taqueria-san-francisco-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,taqueria san francisco,3230 24th St,San Francisco,2420,TAQUERIA SAN FRANCISCO,,94110,CA,1,1,taqueria san francisco,4/4/19,2420_20190404,92,Routine - Unscheduled,Low Risk,1,Unapproved or unmaintained equipment or utensils,2420_20190404_103144
3296 22nd St,boogaloos-san-francisco,tradamerican,,,Low Risk,3296 22nd st,3296 22nd st,San Francisco,US,3296 22nd St,(415) 896-4611,1499.396196,M4G48CR-n5ns-LmGyuLrwA,https://s3-media4.fl.yelpcdn.com/bphoto/V0M0y46UIsT0zL8KZWTvNw/o.jpg,FALSE,37.75548,37.76089939,-122.42068,-122.4364471,Boogaloos,14158964611,$$,4,1097,Food safety certificate or food handler card not available,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",American (Traditional),66,pickup,https://www.yelp.com/biz/boogaloos-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,boogaloos,3296 22nd St,San Francisco,2426,BOOGALOOS,14155823211,94110,CA,1,1,boogaloos,5/9/19,2426_20190509,83,Routine - Unscheduled,Low Risk,1,Food safety certificate or food handler card not available,2426_20190509_103157
1600 Folsom St,manoras-thai-cuisine-san-francisco,thai,,,Moderate Risk,1600 folsom st,1600 folsom st,San Francisco,US,1600 Folsom St,(415) 861-6224,2162.307846,A6D6wG5y0sqpaqJjgc8QeQ,https://s3-media3.fl.yelpcdn.com/bphoto/b47r4LDyn6h1XYiBoO40dA/o.jpg,FALSE,37.77084,37.76089939,-122.41528,-122.4364471,Manora's Thai Cuisine,14158616224,$$,4,582,Inadequately cleaned or sanitized food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Thai,14,pickup,https://www.yelp.com/biz/manoras-thai-cuisine-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94103,manora's thai cuisine,1600 FOLSOM St,San Francisco,2437,MANORA'S THAI CUISINE,,94103,CA,1,1,manora's thai cuisine,9/16/19,2437_20190916,85,Routine - Unscheduled,Moderate Risk,1,Inadequately cleaned or sanitized food contact surfaces,2437_20190916_103124
1207 Union St,okoze-sushi-san-francisco,sushi,,,Low Risk,1207 union st,1207 union st,San Francisco,US,1207 Union St,(415) 567-3397,4497.62985,FkmficKyZxewFcG5H2FcNg,https://s3-media1.fl.yelpcdn.com/bphoto/IXlsNNOtSg0UM_9S4Ne9wA/o.jpg,FALSE,37.79899,37.76089939,-122.41929,-122.4364471,Okoze Sushi,14155673397,$$$,4,648,Improper food storage,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Sushi Bars,25,delivery,https://www.yelp.com/biz/okoze-sushi-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94109,okoze sushi,1207 Union St,San Francisco,2469,Okoze Sushi,,94109,CA,1,1,okoze sushi,4/5/18,2469_20180405,98,Routine - Unscheduled,Low Risk,1,Improper food storage,2469_20180405_103139
3595 California St,starbucks-san-francisco-132,coffee,,,High Risk,1501 fillmore st,3595 california st,San Francisco,US,3595 California St,(415) 387-2249,3181.101514,Rj7h0U3Qm8NABv7IdBremg,https://s3-media4.fl.yelpcdn.com/bphoto/q3urW_G69sPB_Eec0NDh9g/o.jpg,FALSE,37.786261,37.76089939,-122.453194,-122.4364471,Starbucks,14153872249,$,3.5,422,Unclean or unsanitary food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Coffee & Tea,582,delivery,https://www.yelp.com/biz/starbucks-san-francisco-132?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94118,starbucks,1501 FILLMORE St,San Francisco,2472,Starbucks,,94115,CA,1,1,starbucks,5/13/19,2472_20190513,93,Routine - Unscheduled,High Risk,1,Unclean or unsanitary food contact surfaces,2472_20190513_103109
4094 18th St,starbucks-san-francisco-52,coffee,,,High Risk,1501 fillmore st,4094 18th st,San Francisco,US,4094 18th St,(415) 626-6263,157.1398217,mjih0yEQhxnoZU5xxnR21w,https://s3-media3.fl.yelpcdn.com/bphoto/A20TMwA5AItK2NMCwozElg/o.jpg,FALSE,37.761019,37.76089939,-122.434666,-122.4364471,Starbucks,14156266263,$,3.5,176,Unclean or unsanitary food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Coffee & Tea,2600,delivery,https://www.yelp.com/biz/starbucks-san-francisco-52?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94114,starbucks,1501 FILLMORE St,San Francisco,2472,Starbucks,,94115,CA,1,1,starbucks,5/13/19,2472_20190513,93,Routine - Unscheduled,High Risk,1,Unclean or unsanitary food contact surfaces,2472_20190513_103109
350 Parnassus St,starbucks-san-francisco-238,coffee,,,High Risk,1501 fillmore st,350 parnassus st,San Francisco,US,350 Parnassus St,(415) 665-6406,1788.661969,1InzuOHzYG3SzrYjcp8E7g,https://s3-media4.fl.yelpcdn.com/bphoto/h2icTM9tDrr31J8gMoTRuw/o.jpg,FALSE,37.76414182,37.76089939,-122.456377,-122.4364471,Starbucks,14156656406,$,3.5,67,Unclean or unsanitary food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Coffee & Tea,1700,delivery,https://www.yelp.com/biz/starbucks-san-francisco-238?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94117,starbucks,1501 FILLMORE St,San Francisco,2472,Starbucks,,94115,CA,1,1,starbucks,5/13/19,2472_20190513,93,Routine - Unscheduled,High Risk,1,Unclean or unsanitary food contact surfaces,2472_20190513_103109
627 Irving St,plutos-san-francisco-7,sandwiches,,,Low Risk,3258 scott st,627 irving st,San Francisco,US,627 Irving St,(415) 753-8867,2515.20151,vogO7OMasID3sa8_k9RmpA,https://s3-media2.fl.yelpcdn.com/bphoto/9rt22Go7sopELJr8yIO9eQ/o.jpg,FALSE,37.764082,37.76089939,-122.464775,-122.4364471,Pluto's,14157538867,$$,4,1191,Inadequate or unsanitary refuse containers or area or no garbage service,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Sandwiches,78,delivery,https://www.yelp.com/biz/plutos-san-francisco-7?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94122,pluto's,3258 SCOTT St,San Francisco,2497,PLUTO'S,14155778867,94123,CA,1,1,pluto's,9/26/17,2497_20170926,90,Routine - Unscheduled,Low Risk,1,Inadequate or unsanitary refuse containers or area or no garbage service,2497_20170926_103151
2018 Lombard St,alegrias-san-francisco,spanish,,,Moderate Risk,2018 lombard st,2018 lombard st,San Francisco,US,2018 Lombard St,(415) 929-8888,4375.14709,tkLC24zVhWLCCFQp3NCKMw,https://s3-media4.fl.yelpcdn.com/bphoto/tqjFTVFJtO0KyA0yC5FtxA/o.jpg,FALSE,37.80027,37.76089939,-122.43481,-122.4364471,Alegrias,14159298888,$$,4,784,Moderate risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Spanish,19,restaurant_reservation,https://www.yelp.com/biz/alegrias-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94123,alegrias,2018 LOMBARD St,San Francisco,2507,ALEGRIAS,,94123,CA,1,1,alegrias,5/9/18,2507_20180509,96,Routine - Unscheduled,Moderate Risk,1,Moderate risk food holding temperature,2507_20180509_103120
1338 Franklin St,pacific-plaza-cafe-san-francisco,sandwiches,,,Low Risk,1340 franklin st,1338 franklin st,San Francisco,US,1338 Franklin St,(415) 928-8999,3125.535721,7xHM9hJH0INQhRtqUnTx6g,https://s3-media3.fl.yelpcdn.com/bphoto/mTtmjiym8YpxoSh-0aUAmg/o.jpg,FALSE,37.78673127,37.76089939,-122.4232057,-122.4364471,Pacific Plaza Cafe,14159288999,$,4.5,133,Wiping cloths not clean or properly stored or inadequate sanitizer,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Sandwiches,37,delivery,https://www.yelp.com/biz/pacific-plaza-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94109,pacific plaza cafe,1340 FRANKLIN St,San Francisco,2519,PACIFIC PLAZA CAFE,,94109,CA,1,1,pacific plaza cafe,7/9/19,2519_20190709,90,Routine - Unscheduled,Low Risk,1,Wiping cloths not clean or properly stored or inadequate sanitizer,2519_20190709_103149
530 Balboa St,emperor-palace-restaurant-san-francisco,chinese,,,High Risk,0530 balboa st,530 balboa st,San Francisco,US,530 Balboa St,(415) 750-0170,3074.998183,CqhD3Ou25ygJPvweqFaZSw,https://s3-media4.fl.yelpcdn.com/bphoto/aIJ1c8phmyxVJFuAM_JQEg/o.jpg,FALSE,37.7774506,37.76089939,-122.4645615,-122.4364471,Emperor Palace Restaurant,14157500170,$,3.5,151,Unclean hands or improper use of gloves,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Chinese,32,pickup,https://www.yelp.com/biz/emperor-palace-restaurant-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94118,emperor palace restaurant,0530 BALBOA St,San Francisco,2544,EMPEROR PALACE RESTAURANT,,94118,CA,1,1,emperor palace restaurant,5/15/19,2544_20190515,84,Routine - Unscheduled,High Risk,1,Unclean hands or improper use of gloves,2544_20190515_103102
227 Hyde St,hais-restaurant-san-francisco,chinese,,,Low Risk,227 hyde st,227 hyde st,San Francisco,US,227 Hyde St,(415) 345-8728,3049.515233,4M1wrPcRWO1iOLsB8-ZuRg,https://s3-media3.fl.yelpcdn.com/bphoto/Spt86Efopsf0XhsyGFTOZg/o.jpg,FALSE,37.7828756,37.76089939,-122.4158129,-122.4364471,Hai's Restaurant,14153458728,$,4,71,Unapproved or unmaintained equipment or utensils,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Chinese,325,delivery,https://www.yelp.com/biz/hais-restaurant-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94102,hai's restaurant,227 HYDE St,San Francisco,2559,HAI'S RESTAURANT,,94102,CA,1,1,hai's restaurant,4/23/18,2559_20180423,90,Routine - Unscheduled,Low Risk,1,Unapproved or unmaintained equipment or utensils,2559_20180423_103144
1298 Market St,ananda-fuara-san-francisco,vegetarian,,,Low Risk,1298 market st,1298 market st,San Francisco,US,1298 Market St,(415) 621-1994,2592.265542,ZWvXWUhJUBph9Ip1a2j-xw,https://s3-media1.fl.yelpcdn.com/bphoto/d_KP_fHwOw8N2sPUGOcvaQ/o.jpg,FALSE,37.77798,37.76089939,-122.4162,-122.4364471,Ananda Fuara,14156211994,$$,4,1093,Unapproved or unmaintained equipment or utensils,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Vegetarian,10,pickup,https://www.yelp.com/biz/ananda-fuara-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94102,ananda fuara,1298 MARKET St,San Francisco,2561,ANANDA FUARA,,94102,CA,1,1,ananda fuara,1/25/18,2561_20180125,94,Routine - Unscheduled,Low Risk,1,Unapproved or unmaintained equipment or utensils,2561_20180125_103144
219 O'Farrell St,dojima-ann-san-francisco,japanese,,,High Risk,219 o'farrell st,219 o'farrell st,San Francisco,US,219 O'Farrell St,(415) 956-0838,3736.358432,cseyjQ0XIp6dwC0_TcaMOg,https://s3-media1.fl.yelpcdn.com/bphoto/W23bIAgENoUnk5gzDa41zA/o.jpg,FALSE,37.78625,37.76089939,-122.40834,-122.4364471,Dojima-Ann,14159560838,$$,3.5,777,High risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Japanese,10,delivery,https://www.yelp.com/biz/dojima-ann-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94102,dojima-ann,219 O'Farrell St,San Francisco,2589,Dojima-Ann,,94102,CA,1,1,dojima-ann,8/5/19,2589_20190805,87,Routine - Unscheduled,High Risk,1,High risk food holding temperature,2589_20190805_103103
3854 Geary Blvd,bella-trattoria-san-francisco,italian,,,Low Risk,3854 geary blvd,3854 geary blvd,San Francisco,US,3854 Geary Blvd,(415) 221-0305,3133.710634,msT3LrLB4fhN04HYHuFsew,https://s3-media3.fl.yelpcdn.com/bphoto/QJZvt5UMUzEZ0m_UixKikQ/o.jpg,FALSE,37.78148,37.76089939,-122.46085,-122.4364471,Bella Trattoria,14152210305,$$,4,1410,Food safety certificate or food handler card not available,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Italian,64,pickup,https://www.yelp.com/biz/bella-trattoria-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94118,bella trattoria,3854 GEARY Blvd,San Francisco,2593,BELLA TRATTORIA,,94118,CA,1,1,bella trattoria,11/15/18,2593_20181115,90,Routine - Unscheduled,Low Risk,1,Food safety certificate or food handler card not available,2593_20181115_103157
550 Powell St,last-drop-tavern-san-francisco,bars,,,Moderate Risk,550 3 st,550 powell st,San Francisco,US,550 Powell St,(415) 989-7131,4051.403198,eQ0wFQTrHrKDUun-v-hpBg,https://s3-media2.fl.yelpcdn.com/bphoto/x4vgBDfPUPAGgOSTVaZBjg/o.jpg,FALSE,37.78999418,37.76089939,-122.4086997,-122.4364471,Last Drop Tavern,14159897131,$$,4,423,Inadequate and inaccessible handwashing facilities,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Bars,373,delivery,https://www.yelp.com/biz/last-drop-tavern-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94108,last drop tavern,550 3 St,San Francisco,2601,Last Drop Tavern,,94108,CA,1,1,last drop tavern,7/31/19,2601_20190731,81,Routine - Unscheduled,Moderate Risk,1,Inadequate and inaccessible handwashing facilities,2601_20190731_103119
1761 Fillmore St,pride-of-the-mediterranean-san-francisco,mediterranean,,,Low Risk,1761 fillmore st,1761 fillmore st,San Francisco,US,1761 Fillmore St,(650) 440-0321,2792.033018,Q3WVLBpfaF9avnq1fFQ51g,https://s3-media2.fl.yelpcdn.com/bphoto/L0nkpOe5d32G_jUPPzuJFA/o.jpg,FALSE,37.7856477,37.76089939,-122.4333491,-122.4364471,Pride of the Mediterranean,16504400321,$$,2.5,459,Unclean or degraded floors walls or ceilings,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Mediterranean,753,pickup,https://www.yelp.com/biz/pride-of-the-mediterranean-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94115,pride of the mediterranean,1761 Fillmore St,San Francisco,2609,Pride of the Mediterranean,14155561150,94115,CA,1,1,pride of the mediterranean,3/12/19,2609_20190312,75,Routine - Unscheduled,Low Risk,1,Unclean or degraded floors walls or ceilings,2609_20190312_103154
3318 24th St,cafe-la-boheme-san-francisco,coffee,,,High Risk,3318 24th st,3318 24th st,San Francisco,US,3318 24th St,(415) 643-0481,1807.974915,3IPHiyXfwdN7lwz5qqotJA,https://s3-media3.fl.yelpcdn.com/bphoto/6FlAnxEzjyFpCpv3BxtM2A/o.jpg,FALSE,37.7523605,37.76089939,-122.4189438,-122.4364471,Cafe La Boheme,14156430481,$,3.5,300,High risk vermin infestation,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Coffee & Tea,9,delivery,https://www.yelp.com/biz/cafe-la-boheme-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,cafe la boheme,3318 24th St,San Francisco,2610,CAFE LA BOHEME,,94110,CA,1,1,cafe la boheme,5/15/19,2610_20190515,89,Routine - Unscheduled,High Risk,1,High risk vermin infestation,2610_20190515_103114
